,titulo,precio,nRecamaras,m2_construidos,ubicacion,link,imagen
601,Casa en Venta en Jardin,"$ 12,900,000",5,654,"Monterrey Centro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-jardin-12.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/65f031b43e5b2e.jpg
602,"Casa Uso Comercial En Venta En Industrial, Monterrey, Nuevo Leon","$ 4,800,000",5,472,"Industrial, Monterrey",https://www.lamudi.com.mx/casa-uso-comercial-en-venta-en-industrial-monterrey-nuevo-leon-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/dff4eb799ba56c.jpg
603,"Casa En Venta En Rincon De Valle Alto, Monterrey, Nuevo Leon","$ 19,500,000",3,956,"Valle Alto, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-rincon-de-valle-alto-monterrey-nuevo-leon.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/1f44023487c30b.jpg
604,"Casa En Venta En Cerezos Residencial, Monterrey, Nuevo Leon","$ 9,250,000",3,359,"Monterrey Centro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-cerezos-residencial-monterrey-nuevo-leon-8.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/6ee0d6daba7411.jpg
605,"Casa En Venta En Antigua Hacienda Santa Anita, Monterrey, Nuevo Leon","$ 11,390,000",3,528,"Monterrey Centro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-antigua-hacienda-santa-anita-monterrey-nuevo-leon-4.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/4009352f51c24b.jpg
606,"Casa En Venta En Las Cumbres, Monterrey, Nuevo Leon","$ 8,800,000",3,550,"Monterrey Centro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-las-cumbres-monterrey-nuevo-leon-6.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/3f2f21321d24c4.jpg
607,REMATE CASA ARROYO SECO,"$ 6,300,000",3,370,"Arroyo Seco, Monterrey",https://www.lamudi.com.mx/remate-casa-arroyo-seco.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/292d5cd58469f8.jpg
608,"Casa En Venta En El Barro, Monterrey, Nuevo Leon","$ 6,600,000",3,292,"El Barro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-el-barro-monterrey-nuevo-leon-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/40ab674b3bbfa5.jpg
609,CASA EN VENTA BOSQUES DE VALLE ALTO,"$ 13,950,000",5,550,"Bosques de Valle Alto, Monterrey",https://www.lamudi.com.mx/casa-en-venta-bosques-de-valle-alto-13.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/61d05757c67728.jpg
610,Casa - Granadas,"$ 7,810,000",4,380,"Granadas de Laderas, Monterrey",https://www.lamudi.com.mx/casa-granadas-5.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7589f14311c6dd.jpg
611,casa en venta fracc privado paseo del vergel carr nacional Monterrey,"$ 5,800,000",3,330,"Paseo del Vergel, Monterrey",https://www.lamudi.com.mx/casa-en-venta-fracc-privado-paseo-del-vergel-carr-nacional-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b473ba94b8304b.jpg
612,"Casa En Venta En El Uro Oriente, Monterrey, Nuevo Leon","$ 7,690,000",3,280,"El Uro Oriente, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-el-uro-oriente-monterrey-nuevo-leon-5.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/212abeed4d7861.jpg
613,Casa - Vistancias 1er Sector,"$ 6,700,000",3,315,"Vistancia, Monterrey",https://www.lamudi.com.mx/casa-vistancias-1er-sector-7.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d52d4658955fe5.jpg
614,CASA EN VENTA PORTAL DE CUMBRES,"$ 5,500,000",4,240,"Portal Cumbres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-portal-de-cumbres-3.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c7f46b7f3748df.jpg
615,"Casa En Venta En Lomas De Montecristo, Monterrey, Nuevo Leon","$ 9,900,000",3,420,"Lomas de Montecristo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-lomas-de-montecristo-monterrey-nuevo-leon-19.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c3975e144dd28e.jpg
616,Dos Encinos Privada Residencial -CARRETERA NACIONAL- Casa en Venta Monterrey Sur,"$ 13,100,000",4,536,"El Uro, Monterrey",https://www.lamudi.com.mx/dos-encinos-privada-residencial-carretera-nacional-casa-en-venta-monterrey-sur-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/820e524fd0b54b.jpg
617,"Casa en Venta en Paraiso Residencial, Carretera Nacional.","$ 4,400,000",3,227,Monterrey,https://www.lamudi.com.mx/casa-en-venta-en-paraiso-residencial-carretera-nacional-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ae3cbe0a93d224.jpg
618,Casa en Venta Cumbres Elite 7mo. Sector con terraza,"$ 5,800,000",3,334,"Cumbres Elite, Monterrey",https://www.lamudi.com.mx/casa-en-venta-cumbres-elite-7mo-sector-con-terraza.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/69da63f5e83732.jpg
619,"Casa En Venta En Lomas De Montecristo, Monterrey, Nuevo Leon","$ 7,800,000",3,404,"Lomas de Montecristo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-lomas-de-montecristo-monterrey-nuevo-leon-18.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/76a476a805b03b.jpg
620,Casa en Venta en el Uro Carretera Nacional Monterrey,"$ 13,800,000",4,470,"El Uro Oriente, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-el-uro-carretera-nacional-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/adf0b38739ca56.jpg
621,Casa Venta Laderas Carretera Nacional Monterrey Nuevo Leon zona sur,"$ 9,000,000",3,385,"Monterrey Centro, Monterrey",https://www.lamudi.com.mx/casa-venta-laderas-carretera-nacional-monterrey-nuevo-leon-zona-sur.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/358b9090314a73.jpg
622,CASA HABITACION EN LOS AZULEJOS,"$ 11,250,000",3,361,"Los Azulejos, Monterrey",https://www.lamudi.com.mx/casa-habitacion-en-los-azulejos.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ab4993a1f5bac2.jpg
623,"Casa en Venta Calle Sinaloa, Nuevo Repueblo Monterrey","$ 4,630,000",5,430,"Nuevo Repueblo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-calle-sinaloa-nuevo-repueblo-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/62c9ac91e127d2.jpg
624,Casa en venta Canterias 1er. Sector al Sur de Monterrey,"$ 19,000,000",5,1100,"Canterias, Monterrey",https://www.lamudi.com.mx/casa-en-venta-canterias-1er-sector-al-sur-de-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b9d62fec1e46bc.jpg
625,"Hermosa residencia en venta, zona Carretera Nacional, la Joya Calandria.","$ 12,150,000",3,484,"La Joya, Monterrey",https://www.lamudi.com.mx/hermosa-residencia-en-venta-zona-carretera-nacional-la-joya-calandria.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/75fce0159a5add.jpg
626,"Casa en Venta a Estrenar en Valle de Cristal, Carretera Nacional","$ 6,890,000",3,340,"Valle de Cristal, Monterrey",https://www.lamudi.com.mx/casa-en-venta-a-estrenar-en-valle-de-cristal-carretera-nacional.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/696837e8a3475a.jpg
627,Casa en Venta en Roma,"$ 3,950,000",5,260,"Roma, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-roma-7.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ce831947091bbd.jpg
628,"Casa en Venta, Carolco, frente a parque, Monterrey","$ 7,700,000",4,342,"Carolco, Monterrey",https://www.lamudi.com.mx/casa-en-venta-carolco-frente-a-parque-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d99393e5aaaff3.jpg
629,"Casa Uso Comercial En Venta En Monterrey Centro, Monterrey, Nuevo Leon","$ 7,950,000",5,332,"Monterrey Centro, Monterrey",https://www.lamudi.com.mx/casa-uso-comercial-en-venta-en-monterrey-centro-monterrey-nuevo-leon-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/08624f0f0ebee8.jpg
630,"Casa en venta en Cumbres 5to. Sector, Monterrey, Nuevo Leon","$ 4,990,000",4,240,"Cumbres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-cumbres-5to-sector-monterrey-nuevo-leon-13.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a15b804ad3da01.jpg
637,Casa en venta en Valle de Bosquencinos,"$ 9,500,000",4,420,"Valle de Bosquencinos, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-valle-de-bosquencinos-11.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/36c750d37c15ef.jpg
638,Paseo de Cumbres,"$ 3,170,000",3,192,"Paseo de Cumbres, Monterrey",https://www.lamudi.com.mx/paseo-de-cumbres-17.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/68ef3c1636b088.jpg
639,"PRO4922 Casas en Venta, Lomas del Paseo en Monterrey","$ 9,450,000",4,405,"Lomas Del Paseo, Monterrey",https://www.lamudi.com.mx/pro4922-casas-en-venta-lomas-del-paseo-en-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9bea9415972e99.jpg
640,CASA NUEVA EN VENTA CUMBRES 4o SECTOR,"$ 8,950,000",4,350,"Cumbres, Monterrey",https://www.lamudi.com.mx/casa-nueva-en-venta-cumbres-4o-sector.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/282822fe06da1b.jpg
641,"Casa En Venta En Sierra Alta, Monterrey, Nuevo Leon","$ 14,500,000",4,468,"Sierra Alta 1a Etapa, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-sierra-alta-monterrey-nuevo-leon-26.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2896292a046c62.jpg
642,CASA EN PREVENTA EN LA JOYA DE LUJO CARR NACIONAL,"$ 11,500,000",4,458,"El Uro, Monterrey",https://www.lamudi.com.mx/casa-en-preventa-en-la-joya-de-lujo-carr-nacional.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b4fde5fc54e1fe.jpg
643,"Casa En Venta En Colinas De Las Cumbres, Monterrey, Nuevo Leon","$ 7,950,000",3,317,"Colinas de las Cumbres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-colinas-de-las-cumbres-monterrey-nuevo-leon-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/0fc8b453f5aa01.jpg
644,"Casa En Venta En Cumbres 5to Sector, Monterrey, Nuevo Leon","$ 8,490,000",4,490,"Cumbres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-cumbres-5to-sector-monterrey-nuevo-leon-2.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/8084980fc0b462.jpg
645,"Casa En Venta En Las Jaras, Monterrey, Nuevo Leon","$ 8,980,000",3,480,"Las Jaras, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-las-jaras-monterrey-nuevo-leon-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/85ea6e938076a2.jpg
646,"Casa En Venta En Colinas De San Jeronimo, Monterrey, Nuevo Leon","$ 6,150,000",3,260,"Colinas de San Jeronimo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-colinas-de-san-jeronimo-monterrey-nuevo-leon-44.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9dd29782f15d84.jpg
647,"Casa En Venta En Carolco, Monterrey, Nuevo Leon","$ 7,890,000",3,351,"Carolco, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-carolco-monterrey-nuevo-leon-27.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/bd53db49b75e56.jpg
648,"Casa En Venta En Residencial Vistalta, Monterrey, Nuevo Leon","$ 6,700,000",3,424,"Vistalta 1er Sector, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-residencial-vistalta-monterrey-nuevo-leon-5.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/dd5ae3880488e9.jpg
649,"Casa En Venta En Sierra Alta, Monterrey, Nuevo Leon","$ 17,900,000",3,615,"Sierra Alta 1a Etapa, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-sierra-alta-monterrey-nuevo-leon-33.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ef810898a64ef0.jpg
650,"Casa En Venta En El Encanto, Monterrey, Nuevo Leon","$ 7,490,000",3,290,"Monterrey Centro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-el-encanto-monterrey-nuevo-leon-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/2e9b05172ec1f1.jpg
651,Valle del Cristal,"$ 6,550,000",3,357,"Mirador, Monterrey",https://www.lamudi.com.mx/valle-del-cristal-7.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b76da22a61ccea.jpg
652,Sierra Alta,"$ 16,850,000",5,550,"Monterrey Centro, Monterrey",https://www.lamudi.com.mx/sierra-alta-53.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/121cf6d17b0890.jpg
653,"Casa En Venta En Los Cristales, Monterrey, Nuevo Leon","$ 11,900,000",3,459,"Los Cristales, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-los-cristales-monterrey-nuevo-leon-3.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a3bb743a18aa1b.jpg
654,"Casa En Venta En Vista Hermosa, Monterrey, Nuevo Leon","$ 10,000,000",3,310,"Vista Hermosa, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-vista-hermosa-monterrey-nuevo-leon-12.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/8186affd5558fd.jpg
655,"Casa En Venta En Las Torres, Monterrey, Nuevo Leon","$ 13,000,000",4,435,"Las Torres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-las-torres-monterrey-nuevo-leon-4.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/fc47f9010f9be3.jpg
656,"Casa En Venta En Colinas De San Jeronimo, Monterrey, Nuevo Leon","$ 12,900,000",3,440,"Colinas de San Jeronimo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-colinas-de-san-jeronimo-monterrey-nuevo-leon-37.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/aaaf6aa5638836.jpg
657,"Quinta, Rancho, Hacienda En Venta En Los Cristales, Monterrey, Nuevo Leon","$ 14,200,000",2,400,"Los Cristales, Monterrey",https://www.lamudi.com.mx/quinta-rancho-hacienda-en-venta-en-los-cristales-monterrey-nuevo-leon-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/c844b161f1a918.jpg
658,"Casa En Venta En Paseo Del Vergel, Monterrey, Nuevo Leon","$ 4,650,000",3,261,"Paseo del Vergel, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-paseo-del-vergel-monterrey-nuevo-leon-12.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f74e55778b94af.jpg
659,"Casa En Venta En Cortijo Del Rio 1 Sector, Monterrey, Nuevo Leon","$ 9,900,000",4,400,"Cortijo Del Rio, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-cortijo-del-rio-1-sector-monterrey-nuevo-leon-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e8927df8ddfbb9.jpg
660,"Casa nueva en venta en Lomas del Vergel $5,490,000","$ 5,490,000",3,315,"Lomas del Vergel, Monterrey",https://www.lamudi.com.mx/casa-nueva-en-venta-en-lomas-del-vergel-5-490-000.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/dcbf8e52e04689.jpg
661,"Casa En Venta En Rincon De San Jeronimo, Monterrey, Nuevo Leon","$ 7,500,000",3,281,"Rincon de San Jeronimo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-rincon-de-san-jeronimo-monterrey-nuevo-leon-2.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/328e3c6bbb1b41.jpg
662,Casa en venta Sierra Alta al Sur de Monterrey.,"$ 20,000,000",3,740,"Sierra Alta 2a Etapa, Monterrey",https://www.lamudi.com.mx/casa-en-venta-sierra-alta-al-sur-de-monterrey-8.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/7de567b3ad0b11.jpg
663,Casa en venta en Bosques de las Cumbres,"$ 5,790,000",3,330,"Bosques de las Cumbres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-bosques-de-las-cumbres-44.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/878361209c5af4.jpg
664,"Casa En Venta En San Jemo, Monterrey, Nuevo Leon","$ 5,550,000",3,181,"San Jemo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-san-jemo-monterrey-nuevo-leon-1.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/579579119ad3ff.jpg
665,Casa Venta Laderas CN BAJA DE PRECIO !!!!,"$ 9,350,000",3,443,"Monterrey Centro, Monterrey",https://www.lamudi.com.mx/casa-venta-laderas-cn-baja-de-precio.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b26d515f145e78.jpg
666,"Casa Nueva en Venta Lomas del Vergel, Carretera Nacional.","$ 4,800,000",3,258,"Lomas del Vergel, Monterrey",https://www.lamudi.com.mx/casa-nueva-en-venta-lomas-del-vergel-carretera-nacional.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/a2fb66fa730d31.jpg
667,Casa en Venta Cumbres Elite Privada I,"$ 6,800,000",3,374,"Cumbres Elite, Monterrey",https://www.lamudi.com.mx/casa-en-venta-cumbres-elite-privada-i.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/df9133ac857e88.jpg
668,Casa en Venta Cumbres Elite.,"$ 4,500,000",3,291,"Cumbres Elite, Monterrey",https://www.lamudi.com.mx/casa-en-venta-cumbres-elite-41.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/d65aa2716661e8.jpg
669,La Toscana Residencial- CARRETERA NACIONAL -Casa en Venta Zona Sur de Monterrey,"$ 12,000,000",3,400,"La Toscana, Monterrey",https://www.lamudi.com.mx/la-toscana-residencial-carretera-nacional-casa-en-venta-zona-sur-de-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ba148f941caad0.jpg
670,"Casa Uso Comercial En Venta En Monterrey Centro, Monterrey, Nuevo Leon","$ 5,000,000",6,356,"Monterrey Centro, Monterrey",https://www.lamudi.com.mx/casa-uso-comercial-en-venta-en-monterrey-centro-monterrey-nuevo-leon-3.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5f95c7ac28e067.jpg
671,"Casa en venta, Col: Cumbres 2 Sector, en Monterrey, Nuevo Leon.","$ 8,000,000",6,533,"Cumbres, Monterrey",https://www.lamudi.com.mx/casa-en-venta-col-cumbres-2-sector-en-monterrey-nuevo-leon.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/259a95b4032195.jpg
672,CASA EN VENTA PRIV DEL PASEO,"$ 6,700,000",3,320,"Lomas Del Paseo, Monterrey",https://www.lamudi.com.mx/casa-en-venta-priv-del-paseo.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/9b8c614d2edd3e.jpg
674,"Casa en Venta en Carolco, Carretera Nacional","$ 12,900,000",3,550,"Carolco, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-carolco-carretera-nacional-12.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/f31a06bc6329fd.jpg
675,"Casa en venta Lania Residencial, Carretera Nacional.","$ 12,800,000",4,450,"El Uro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-lania-residencial-carretera-nacional-2.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/475a2db548d5bc.jpg
676,Casa en VENTA Cerca de tec milenio Cumbres priv platino Monterrey,"$ 4,300,000",3,260,"Cumbres Platino, Monterrey",https://www.lamudi.com.mx/casa-en-venta-cerca-de-tec-milenio-cumbres-priv-platino-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/e36e09e4da042f.jpg
677,CASA COLONIA ROMA MONTERREY,"$ 12,000,000",4,560,"Roma, Monterrey",https://www.lamudi.com.mx/casa-colonia-roma-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/441d6f833acdb9.jpg
678,CASA EN VENTA EN MITRAS CENTRO MONTERREY,"$ 4,200,000",3,230,"Mitras Centro, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-mitras-centro-monterrey-13.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/5de092fe07e243.jpg
679,Oportunidad Casa en Las Cumbres 5to A 5 minutos de Plaza cumbres,"$ 4,900,000",4,417,"Cumbres, Monterrey",https://www.lamudi.com.mx/oportunidad-casa-en-las-cumbres-5to-a-5-minutos-de-plaza-cumbres.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/ec38b16208e13f.jpg
680,"Venta de casa en la Joya Privada el URO sector Magnolia, Monterrey N.L.","$ 11,350,000",3,471,"Privada Del Uro, Monterrey",https://www.lamudi.com.mx/venta-de-casa-en-la-joya-privada-el-uro-sector-magnolia-monterrey-n-l.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/703b4382c6e8ae.jpg
681,Casa en venta Vistalta 2o. Sector al Sur de Monterrey,"$ 9,400,000",4,480,"Vistalta 1er Sector, Monterrey",https://www.lamudi.com.mx/casa-en-venta-vistalta-2o-sector-al-sur-de-monterrey.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/b04701986f7477.jpg
682,Casa en venta en Vista Hermosa,"$ 5,700,000",4,300,"Vista Hermosa, Monterrey",https://www.lamudi.com.mx/casa-en-venta-en-vista-hermosa-154.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/8292f59189681c.jpg
683,Venta Casa Privada en Sierra Alta Carretera Nacional Monterrey Nuevo Leon,"$ 14,499,999",3,655,"Hacienda los Encinos, Monterrey",https://www.lamudi.com.mx/venta-casa-privada-en-sierra-alta-carretera-nacional-monterrey-nuevo-leon.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/faccc910f7626e.jpg
684,Casa Nueva en Santa Isabel Carretera Nacional,"$ 8,200,000",4,393,"Monterrey Centro, Monterrey",https://www.lamudi.com.mx/casa-nueva-en-santa-isabel-carretera-nacional.html,https://static-mx.lamudi.com/static/media/bm9uZS9ub25l/2x2x2x360x230/11e6333056b49c.jpg
